k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
5.9000000000000000e+01,5.9000000000000004e-02,1.2111995370399429e+00,-3.6219911806286353e-01,1.3312207204009747e+00,-2.0752480808362701e+01,7.6273328879340852e+01,-1.6842702757296460e-03,9.6181747950165163e-03,-9.6501578358644161e-02,5.5108082237355205e-01,8.3386106941821917e-15,6.6877465180778565e-15,1.5700928068978756e-16,1.9936060804376067e-19,5.9952043329758453e-15,4.4408920985006262e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7716576370308743e-01,-4.6755993430949766e-01,3.0855361972191142e-01,-5.8620512201316732e-01,-8.8582881851544004e-02,-2.3377996715474947e-01,6.5693928009411928e-02,-5.2688252816133407e-01,3.3169978839014518e+00,1.9004997940137821e+02,9.7645303394067601e-03,5.5946637737545257e-01,1.5924751919163734e+02,-1.0372667112065913e+02,-9.6501578358653889e-02,5.5108082237354339e-01
6.0000000000000000e+01,5.9999999999999998e-02,1.2111995370399429e+00,-3.6385227974685652e-01,1.3408641173015265e+00,-2.0847199995708241e+01,7.6825854821912017e+01,-1.6531616839929814e-03,9.6433969005519735e-03,-9.4719187345537734e-02,5.5252594257116738e-01,8.1919480518065282e-15,6.3767158535002799e-15,1.1102230275268024e-16,1.5700928127138579e-16,5.7731597280508140e-15,4.4408920985006262e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7793847342742503e-01,-4.6726641188332546e-01,3.0890245031253299e-01,-5.8122217071992122e-01,-8.8969236713712790e-02,-2.3363320594166334e-01,6.5481988442553957e-02,-5.2424429130162487e-01,3.3103572081997408e+00,1.8966949671055511e+02,9.7840711023070241e-03,5.6058598061810361e-01,1.5915280000429178e+02,-1.0317414517808798e+02,-9.4719187345538081e-02,5.5252594257117160e-01
6.1000000000000000e+01,6.0999999999999999e-02,1.2111995370399429e+00,-3.6547448855892406e-01,1.3505358521560984e+00,-2.0940145714128640e+01,7.7380004409648564e+01,-1.6222088120674885e-03,9.6717348545717202e-03,-9.2945718420398019e-02,5.5414958773653455e-01,8.1918800287190904e-15,6.6856422605847210e-15,8.8079861278545075e-20,3.1402062923728812e-16,5.7731597280508140e-15,4.6629367034256575e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7869624265794939e-01,-4.6697714383032846e-01,3.0922404381361357e-01,-5.7621904993557682e-01,-8.9348121328974961e-02,-2.3348857191516484e-01,6.5263900577832129e-02,-5.2159809688295422e-01,3.3037428066022718e+00,1.8929051941501555e+02,9.8068351942453419e-03,5.6189026701061695e-01,1.5905985428587138e+02,-1.0261999559035144e+02,-9.2945718420394507e-02,5.5414958773654177e-01
6.2000000000000000e+01,6.2000000000000000e-02,1.2111995370399429e+00,-3.6706586141426689e-01,1.3602390486510423e+00,-2.1031324662371468e+01,7.7935956616594979e+01,-1.5913728553428885e-03,9.7031964949439390e-03,-9.1178948242830390e-02,5.5595220694642111e-01,8.0257271730682328e-15,6.8464875606577216e-15,3.8362161308911255e-20,9.8959428272654622e-19,5.5511151231257827e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7943915082387427e-01,-4.6669218029832782e-01,3.0951814553412260e-01,-5.7119463164889650e-01,-8.9719575411937424e-02,-2.3334609014916449e-01,6.5039497355124154e-02,-5.1894340597361366e-01,3.2971532549046159e+00,1.8891296591385660e+02,9.8328271511409025e-03,5.6337949644201857e-01,1.5896867533762855e+02,-1.0206404338340502e+02,-9.1178948242833513e-02,5.5595220694641823e-01
6.3000000000000000e+01,6.3000000000000000e-02,1.2111995370399429e+00,-3.6862647781092495e-01,1.3699768497937348e+00,-2.1120741395338889e+01,7.8493891523808927e+01,-1.5606163966580338e-03,9.7378011426924368e-03,-8.9416732967419726e-02,5.5793490721394701e-01,8.3412818674018521e-15,7.0019092965607814e-15,3.1401849223814797e-16,5.0733388469622259e-19,5.7731597280508140e-15,4.8849813083506888e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8016725948290352e-01,-4.6641157641124231e-01,3.0978446243402247e-01,-5.6614777942017602e-01,-9.0083629741452051e-02,-2.3320578820562177e-01,6.4808601475559446e-02,-5.1627967791571072e-01,3.2905871768232542e+00,1.8853675735184120e+02,9.8620634064146007e-03,5.6505461047796857e-01,1.5887925860466112e+02,-1.0150610847619107e+02,-8.9416732967427276e-02,5.5793490721395145e-01
6.4000000000000000e+01,6.4000000000000001e-02,1.2111995370399429e+00,-3.7015638097980103e-01,1.3797524294144228e+00,-2.1208398389979180e+01,7.9053990978368446e+01,-1.5299031688761043e-03,9.7755796206880213e-03,-8.7656994640291225e-02,5.6009945455952181e-01,8.6797624405410805e-15,7.0113360383386431e-15,3.1401852836118253e-16,1.7259546080838052e-19,6.2172489379008766e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8088061290325713e-01,-4.6613539221533268e-01,3.1002266249259169e-01,-5.6107734398391274e-01,-9.0440306451628871e-02,-2.3306769610766698e-01,6.4571024794667253e-02,-5.1360636809962434e-01,3.2840432379401898e+00,1.8816181727245007e+02,9.8945722811323213e-03,5.6691723179601350e-01,1.5879160161002082e+02,-1.0094600902163155e+02,-8.7656994640299316e-02,5.6009945455953214e-01
6.5000000000000000e+01,6.5000000000000002e-02,1.2111995370399429e+00,-3.7165557881308636e-01,1.3895690038119688e+00,-2.1294296098481585e+01,7.9616439260624020e+01,-1.4991978332853791e-03,9.8165743975460115e-03,-8.5897708502409839e-02,5.6244828225556520e-01,8.8233303776933380e-15,7.3219126218774955e-15,1.1216974362458903e-19,2.2204467160465500e-16,6.2172489379008766e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8157923853843824e-01,-4.6586369265247635e-01,3.1023237383192892e-01,-5.5598215878267476e-01,-9.0789619269219440e-02,-2.3293184632623881e-01,6.4326567646745297e-02,-5.1092292571757714e-01,3.2775201399233755e+00,1.8778807128673645e+02,9.9303941032508232e-03,5.6896967101787199e-01,1.5870570390151838e+02,-1.0038356073937598e+02,-8.5897708502401068e-02,5.6244828225555288e-01
6.6000000000000000e+01,6.6000000000000003e-02,1.2111995370399429e+00,-3.7312404458347015e-01,1.3994298436701380e+00,-2.1378432989484004e+01,8.0181423766951497e+01,-1.4684657703837923e-03,9.8608398581691171e-03,-8.4136891002418335e-02,5.6498450632747166e-01,8.6779791556426432e-15,7.3184827085310693e-15,9.2931810091107709e-20,8.2762283143413127e-19,5.9952043329758453e-15,5.3290705182007514e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8226314740094871e-01,-4.6559654755968716e-01,3.1041318358764614e-01,-5.5086103538208919e-01,-9.1131573700474672e-02,-2.3279827377984422e-01,6.4075018093348673e-02,-5.0822879147088984e-01,3.2710166149563586e+00,1.8741544675416841e+02,9.9695814569741390e-03,5.7121494099650427e-01,1.5862156701051600e+02,-9.9818576233048503e+01,-8.4136891002408468e-02,5.6498450632746444e-01
6.7000000000000000e+01,6.7000000000000004e-02,1.2111995370399429e+00,-3.7456171746337602e-01,1.4093382863752861e+00,-2.1460805577823031e+01,8.0749135715503670e+01,-1.4376728799058371e-03,9.9084427051482835e-03,-8.2372588339022917e-02,5.6771194855218499e-01,8.9897379245686938e-15,7.3225116030435086e-15,3.1401850750750127e-16,4.3156393393916277e-19,6.2172489379008766e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8293233433964515e-01,-4.6533403169448961e-01,3.1056463651485711e-01,-5.4571275871495539e-01,-9.1466167169822907e-02,-2.3266701584724547e-01,6.3816151087605910e-02,-5.0552339520472411e-01,3.2645314203135447e+00,1.8704387247181432e+02,1.0012199566070577e-02,5.7365677877855825e-01,1.5853919442217699e+02,-9.9250864284496330e+01,-8.2372588339015340e-02,5.6771194855218854e-01
6.8000000000000000e+01,6.8000000000000005e-02,1.2111995370399429e+00,-3.7596850285053929e-01,1.4192977488734140e+00,-2.1541408443188161e+01,8.1319770882865214e+01,-1.4067853871632975e-03,9.9594624981278398e-03,-8.0602865365134446e-02,5.7063516736154474e-01,9.1384105942941596e-15,7.4772073535813176e-15,5.0469304288020273e-20,6.2087226994395066e-19,6.4392935428259079e-15,5.1070259132757201e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8358677822401823e-01,-4.6507622478613669e-01,3.1068623331339196e-01,-5.4053608209940762e-01,-9.1793389112009446e-02,-2.3253811239306901e-01,6.3549727544686796e-02,-5.0280615344277380e-01,3.2580633330192064e+00,1.8667327836832655e+02,1.0058326817972569e-02,5.7629967563307927e-01,1.5845859155681183e+02,-9.8680229117134786e+01,-8.0602865365123177e-02,5.7063516736153241e-01
6.9000000000000000e+01,6.9000000000000006e-02,1.2111995370399429e+00,-3.7734427250344388e-01,1.4293117412147762e+00,-2.1620234237881775e+01,8.1893530380101595e+01,-1.3757696529045811e-03,1.0013992341362242e-02,-7.8825794693610673e-02,5.7375949723638597e-01,9.1339881006766796e-15,7.6230594081247685e-15,1.0324143045814858e-19,1.1281645706308721e-18,6.4392935428259079e-15,5.3290705182007514e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8422644203733698e-01,-4.6482321161304296e-01,3.1077742865161384e-01,-5.3532972197170703e-01,-9.2113221018668826e-02,-2.3241160580652215e-01,6.3275493307138414e-02,-5.0007646679237661e-01,3.2516111445285589e+00,1.8630359519918957e+02,1.0108055438644686e-02,5.7914891571859850e-01,1.5837976576211824e+02,-9.8106469619898405e+01,-7.8825794693601667e-02,5.7375949723638608e-01
7.0000000000000000e+01,7.0000000000000007e-02,1.2111995370399429e+00,-3.7868886448739952e-01,1.4393838809479356e+00,-2.1697273683729552e+01,8.2470621477477650e+01,-1.3445919839556923e-03,1.0072139733159187e-02,-7.7039445847783272e-02,5.7709109737604458e-01,9.3054191317079562e-15,7.4751469324297418e-15,1.2152729409137153e-19,8.3938084973125066e-19,6.4392935428259079e-15,5.3290705182007514e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8485127287929354e-01,-4.6457508210719284e-01,3.1083762886313432e-01,-5.3009235226846951e-01,-9.2425636439647116e-02,-2.3228754105359709e-01,6.2993177991920307e-02,-4.9733371718783281e-01,3.2451736553681165e+00,1.8593475423963500e+02,1.0161492331720033e-02,5.8221062416210778e-01,1.5830272631627045e+02,-9.7529378522522350e+01,-7.7039445847780580e-02,5.7709109737605369e-01
7.1000000000000000e+01,7.1000000000000008e-02,1.2111995370399429e+00,-3.8000208292928994e-01,1.4495179085427907e+00,-2.1772515558028619e+01,8.3051258488131964e+01,-1.3132184418904241e-03,1.0134027594855188e-02,-7.5241874299067243e-02,5.8063701065431483e-01,9.4824242360835012e-15,7.7845562592651393e-15,1.1728380946384232e-19,3.1401861661521975e-16,6.6613381477509392e-15,5.3290705182007514e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8546120187747400e-01,-4.6433193148669288e-01,3.1086618928495957e-01,-5.2482259838574963e-01,-9.2730600938737362e-02,-2.3216596574334711e-01,6.2702493703742701e-02,-4.9457726493622289e-01,3.2387496696698999e+00,1.8556668697147478e+02,1.0218760099415535e-02,5.8549182555319568e-01,1.5822748444197140e+02,-9.6948741511868036e+01,-7.5241874299070088e-02,5.8063701065431295e-01
7.2000000000000000e+01,7.2000000000000008e-02,1.2111995370399429e+00,-3.8128369757617608e-01,1.4597177040443594e+00,-2.1845946668257344e+01,8.3635663722268376e+01,-1.2816146468861867e-03,1.0199795501568847e-02,-7.3431110228727808e-02,5.8440523413641754e-01,9.3091509477324856e-15,7.7822736737961457e-15,1.0883817146123403e-19,9.6894212310539776e-19,6.6613381477509392e-15,5.5511151231257827e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8605614400563450e-01,-4.6409386041807815e-01,3.1086241119897318e-01,-5.1951903063311056e-01,-9.3028072002817624e-02,-2.3204693020903974e-01,6.2403133596669214e-02,-4.9180644552559594e-01,3.2323379895297828e+00,1.8519932475985823e+02,1.0279998267360481e-02,5.8900051412155441e-01,1.5815405333174266e+02,-9.6364336277731624e+01,-7.3431110228737981e-02,5.8440523413640844e-01
7.3000000000000000e+01,7.2999999999999995e-02,1.2111995370399429e+00,-3.8253344314992582e-01,1.4699873051867842e+00,-2.1917551815098360e+01,8.4224068525012044e+01,-1.2497455737496843e-03,1.0269601142424652e-02,-7.1605146841012476e-02,5.8840480274366114e-01,9.3099911223725673e-15,7.7823605659349938e-15,6.3789136398611236e-20,6.5217275976076867e-19,6.6613381477509392e-15,5.3290705182007514e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8663599780533879e-01,-4.6386097521046710e-01,3.1082553833092158e-01,-5.1418015708927078e-01,-9.3317998902669758e-02,-2.3193048760523421e-01,6.2094770262791310e-02,-4.8902056614987055e-01,3.2259374091142266e+00,1.8483259851561277e+02,1.0345364740964934e-02,5.9274573718074286e-01,1.5808244818490161e+02,-9.5775931474987956e+01,-7.1605146841025133e-02,5.8840480274367035e-01
7.4000000000000000e+01,7.3999999999999996e-02,1.2111995370399429e+00,-3.8375101848676008e-01,1.4803309272312726e+00,-2.1987313743138184e+01,8.4816714413039705e+01,-1.2175753368343016e-03,1.0343622044488408e-02,-6.9761928039825088e-02,5.9264588802766560e-01,9.6211419850072130e-15,7.9444125380477108e-15,3.1401849610164963e-16,1.1210537318929134e-18,6.6613381477509392e-15,5.5511151231257827e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8720064500597161e-01,-4.6363338804420479e-01,3.1075475285196130e-01,-5.0880441575166058e-01,-9.3600322502986180e-02,-2.3181669402210309e-01,6.1777053922994762e-02,-4.8621890189793432e-01,3.2195467084314005e+00,1.8446643833835546e+02,1.0415037527541462e-02,5.9673769379849373e-01,1.5801268625686183e+02,-9.5183285586960295e+01,-6.9761928039819149e-02,5.9264588802767526e-01
7.5000000000000000e+01,7.4999999999999997e-02,1.2111995370399429e+00,-3.8493608544696484e-01,1.4907529848338956e+00,-2.2055213078398314e+01,8.5413854327512240e+01,-1.1850669602047859e-03,1.0422057602623106e-02,-6.7899335260132115e-02,5.9713991447253678e-01,9.9379304207423056e-15,8.0945825476470585e-15,2.2204464459552859e-16,9.8263058074584495e-19,7.1054273576010019e-15,5.5511151231257827e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8774995003643544e-01,-4.6341121723725681e-01,3.1064917081697074e-01,-5.0339016585464613e-01,-9.3874975018218107e-02,-2.3170560861862910e-01,6.1449610390267528e-02,-4.8340069154595311e-01,3.2131646466720434e+00,1.8410077313495248e+02,1.0489216766401905e-02,6.0098785111268982e-01,1.5794478692160169e+02,-9.4586145672487760e+01,-6.7899335260140262e-02,5.9713991447254622e-01
7.6000000000000000e+01,7.5999999999999998e-02,1.2111995370399429e+00,-3.8608826757588027e-01,1.5012581163011693e+00,-2.2121228251615566e+01,8.6015754023817095e+01,-1.1521821289154442e-03,1.0505131467273632e-02,-6.6015173217253087e-02,6.0189969630485296e-01,9.9385670308289167e-15,8.0950917119868235e-15,1.1711495229253597e-19,2.3202263100226886e-20,6.8833827526759706e-15,5.7731597280508140e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8828375941990366e-01,-4.6319458755333903e-01,3.1050783696080775e-01,-4.9793567820952722e-01,-9.4141879709952220e-02,-2.3159729377667021e-01,6.1112038770451932e-02,-4.8056513288143476e-01,3.2067899550116770e+00,1.8373553020711623e+02,1.0568127118978858e-02,6.0550908127523861e-01,1.5787877174838442e+02,-9.3984245976182905e+01,-6.6015173217246217e-02,6.0189969630485807e-01
7.7000000000000000e+01,7.6999999999999999e-02,1.2111995370399429e+00,-3.8720714849250953e-01,1.5118512106555257e+00,-2.2185335405916152e+01,8.6622693622305576e+01,-1.1188809166293172e-03,1.0593094354356538e-02,-6.4107154300588803e-02,6.0693959848848933e-01,9.9461660907237818e-15,8.1066826934064092e-15,3.1401849569340868e-16,9.3943599217118774e-19,7.1054273576010019e-15,5.5511151231257827e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8880190104077901e-01,-4.6298363055661901e-01,3.1032971875792092e-01,-4.9243912439267734e-01,-9.4400950520389923e-02,-2.3149181527831023e-01,6.0763908858570775e-02,-4.7771137747464981e-01,3.2004213287483712e+00,1.8337063480093263e+02,1.0652020583245925e-02,6.1031582270647311e-01,1.5781466459408387e+02,-9.3377306377694424e+01,-6.4107154300591954e-02,6.0693959848848156e-01
7.8000000000000000e+01,7.8000000000000000e-02,1.2111995370399429e+00,-3.8829226997649169e-01,1.5225374380121985e+00,-2.2247508287207303e+01,8.7234969348760174e+01,-1.0851214839821708e-03,1.0686227356672616e-02,-6.2172881291151151e-02,6.1227572645458272e-01,1.0257329899644154e-14,8.0922861651981014e-15,6.6556681231183558e-20,2.2647379859163371e-19,7.3274719625260332e-15,5.7731597280508140e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8930418327039883e-01,-4.6277848501883412e-01,3.1011369963148555e-01,-4.8689856457508179e-01,-9.4652091635199845e-02,-2.3138924250941778e-01,6.0404758180543167e-02,-4.7483852479695965e-01,3.1940574186282507e+00,1.8300600960984914e+02,1.0741179811990012e-02,6.1542427021815072e-01,1.5775249171279270e+02,-9.2765030651239826e+01,-6.2172881291153385e-02,6.1227572645459294e-01
7.9000000000000000e+01,7.9000000000000001e-02,1.2111995370399429e+00,-3.8934312971753088e-01,1.5333222838677123e+00,-2.2307718115229058e+01,8.7852895498980274e+01,-1.0508597410391852e-03,1.0784845855513925e-02,-6.0209828021755944e-02,6.1792615022010555e-01,1.0255533663640116e-14,8.0929015241039321e-15,3.9042897310424211e-20,1.1102859141764957e-16,7.3274719625260332e-15,5.5511151231257827e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8979039393493582e-01,-4.6257929738588804e-01,3.0985857117459359e-01,-4.8131193374536074e-01,-9.4895196967468343e-02,-2.3128964869294477e-01,6.0034088619828702e-02,-4.7194561556562609e-01,3.1876968211831396e+00,1.8264157422106257e+02,1.0835922033797072e-02,6.2085259966938766e-01,1.5769228188477092e+02,-9.2147104501019726e+01,-6.0209828021746653e-02,6.1792615022009600e-01
8.0000000000000000e+01,8.0000000000000002e-02,1.2111995370399429e+00,-3.9035917868337100e-01,1.5442115880233727e+00,-2.2365933432750332e+01,8.8476806668933875e+01,-1.0160489658400640e-03,1.0889304155660310e-02,-5.8215317521267622e-02,6.2391116995360418e-01,1.0564030296696943e-14,8.4152832551176160e-15,3.1401851515318505e-16,2.2204461007671925e-16,7.5495165674510645e-15,5.9952043329758453e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9026029910522524e-01,-4.6238622231246274e-01,3.0956302421675058e-01,-4.7567702602689604e-01,-9.5130149552613036e-02,-2.3119311115623215e-01,5.9651362555762533e-02,-4.6903162416968114e-01,3.1813380678695218e+00,1.8227724449322744e+02,1.0936603700210908e-02,6.2662123422924443e-01,1.5763406656724970e+02,-9.1523193331066125e+01,-5.8215317521274110e-02,6.2391116995360718e-01
8.1000000000000000e+01,8.1000000000000003e-02,1.2111995370399429e+00,-3.9133981805266499e-01,1.5552115890218299e+00,-2.2422119929835247e+01,8.9107060300785164e+01,-9.8063936929399637e-04,1.1000000998457082e-02,-5.6186497084916930e-02,6.3025363185128236e-01,1.0565979062370077e-14,8.5791592888505520e-15,3.2056690772900511e-20,9.1122486219136390e-19,7.5495165674510645e-15,5.9952043329758453e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9071364168372867e-01,-4.6219942327498675e-01,3.0922563853241136e-01,-4.6999147672499658e-01,-9.5356820841864767e-02,-2.3109971163749413e-01,5.9255998424341177e-02,-4.6609544999999342e-01,3.1749796127534107e+00,1.8191293185085092e+02,1.1043626014070945e-02,6.3275316112714908e-01,1.5757788007016475e+02,-9.0892939699214836e+01,-5.6186497084926082e-02,6.3025363185127725e-01
8.2000000000000000e+01,8.2000000000000003e-02,1.2111995370399429e+00,-3.9228439564711798e-01,1.5663289751702927e+00,-2.2476240239420022e+01,8.9744039606309286e+01,-9.4457759445301160e-04,1.1117386148462919e-02,-5.4120309584777447e-02,6.3697930552412696e-01,1.0252786791586081e-14,8.5776281553117516e-15,2.4825341942190046e-16,2.2204473944614805e-16,7.1054273576010019e-15,5.9952043329758453e-15,3.3306690738754696e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9115013975829362e-01,-4.6201907327553571e-01,3.0884487094236968e-01,-4.6425274165818126e-01,-9.5575069879147226e-02,-2.3100953663776858e-01,5.8847365592037876e-02,-4.6313590746686012e-01,3.1686198184287626e+00,1.8154854247747733e+02,1.1157441534956864e-02,6.3927431011699531e-01,1.5752375976057999e+02,-9.0255960393690714e+01,-5.4120309584788862e-02,6.3697930552413307e-01
8.3000000000000000e+01,8.3000000000000004e-02,1.2111995370399429e+00,-3.9319220178241970e-01,1.5775709434727643e+00,-2.2528253699588895e+01,9.0388156943460757e+01,-9.0780613530171746e-04,1.1241968302471655e-02,-5.2013460168870582e-02,6.4411733715147634e-01,1.0247644118595921e-14,8.4334935083509911e-15,5.6683644058985246e-20,1.5700924617737828e-16,7.3274719625260332e-15,5.9952043329758453e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9156948468547627e-01,-4.6184535565202023e-01,3.0841904150062383e-01,-4.5845807322335635e-01,-9.5784742342738552e-02,-2.3092267782601086e-01,5.8424778407573597e-02,-4.6015171443768998e-01,3.1622569397840481e+00,1.8118397638558127e+02,1.1278562111061308e-02,6.4621400793997308e-01,1.5747174630041113e+02,-8.9611843056539243e+01,-5.2013460168877389e-02,6.4411733715147279e-01
8.4000000000000000e+01,8.4000000000000005e-02,1.2111995370399429e+00,-3.9406246443885390e-01,1.5889452681127956e+00,-2.2578116076870415e+01,9.1039857740146218e+01,-8.7026265643411324e-04,1.1374324640031269e-02,-4.9862377281518266e-02,6.5170079668545111e-01,1.0389818265034854e-14,8.6012655091581973e-15,2.2204460803886188e-16,6.4720071885367521e-19,7.1054273576010019e-15,5.9952043329758453e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9197133885756487e-01,-4.6167846501351351e-01,3.0794631738495903e-01,-4.5260449251070761e-01,-9.5985669428782824e-02,-2.3083923250675750e-01,5.7987489263696984e-02,-4.5714147876211225e-01,3.1558891051373075e+00,1.8081912633568584e+02,1.1407568457300933e-02,6.5360552710990694e-01,1.5742188392312960e+02,-8.8960142259853782e+01,-4.9862377281529327e-02,6.5170079668545267e-01
8.5000000000000000e+01,8.5000000000000006e-02,1.2111995370399429e+00,-3.9489434362889309e-01,1.6004603805410422e+00,-2.2625779243524423e+01,9.1699625082903381e+01,-8.3187919003922166e-04,1.1515112428246545e-02,-4.7663166654008750e-02,6.5976734275716808e-01,1.0704269568030474e-14,8.5994801127989935e-15,3.1401849799459518e-16,4.5084700848438731e-19,7.5495165674510645e-15,5.9952043329758453e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9235533309651653e-01,-4.6151860832400698e-01,3.0742469401356987e-01,-4.4668875661061219e-01,-9.6177666548258683e-02,-2.3075930416200427e-01,5.7534680458526527e-02,-4.5410368246731131e-01,3.1495142941371883e+00,1.8045387657018546e+02,1.1545121793293296e-02,6.6148675272021429e-01,1.5737422075647558e+02,-8.8300374917096619e+01,-4.7663166654009916e-02,6.5976734275716153e-01
8.6000000000000000e+01,8.6000000000000007e-02,1.2111995370399429e+00,-3.9568692480895079e-01,1.6121254637607567e+00,-2.2671190800063229e+01,9.2367985119061899e+01,-7.9258118005770084e-04,1.1665083219714656e-02,-4.5411556538804625e-02,6.6836003615852735e-01,1.0394164375508576e-14,8.5694087402643118e-15,2.4812065571463731e-20,2.9684795212564386e-19,7.5495165674510645e-15,6.2172489379008766e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9272106360406591e-01,-4.6136600616356377e-01,3.0685197278516441e-01,-4.4070732002807217e-01,-9.6360531802033370e-02,-2.3068300308178266e-01,5.7065454590549125e-02,-4.5103666309581969e-01,3.1431303116662184e+00,1.8008810131811336e+02,1.1691978081139478e-02,6.6990099820875881e-01,1.5732880919993679e+02,-8.7632014880938101e+01,-4.5411556538795347e-02,6.6836003615851780e-01
8.7000000000000000e+01,8.7000000000000008e-02,1.2111995370399429e+00,-3.9643921114354119e-01,1.6239505641147736e+00,-2.2714293632020624e+01,9.3045513461665720e+01,-7.5228633459043838e-04,1.1825100354016715e-02,-4.3102831957398634e-02,6.7752834260381345e-01,1.0396347730497986e-14,8.2574670498086738e-15,1.5700924951707493e-16,1.5700952411377961e-16,7.3274719625260332e-15,5.7731597280508140e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9306808837924103e-01,-4.6122089420318502e-01,3.0622573467575520e-01,-4.3465628882071849e-01,-9.6534044189620929e-02,-2.3061044710159326e-01,5.6578823148256907e-02,-4.4793859151195342e-01,3.1367347567686710e+00,1.7972166301483969e+02,1.1849005574805671e-02,6.7889801086334900e-01,1.5728570636797940e+02,-8.6954486538334280e+01,-4.3102831957406079e-02,6.7752834260380834e-01
8.8000000000000000e+01,8.7999999999999995e-02,1.2111995370399429e+00,-3.9715011437929698e-01,1.6359467248242927e+00,-2.2755025387071626e+01,9.3732842840681840e+01,-7.1090323575580640e-04,1.1996160709519173e-02,-4.0731755051001468e-02,6.8732937901611169e-01,1.0394040367896514e-14,8.1153418154743889e-15,6.5578678746885582e-21,1.5700996456126285e-16,7.5495165674510645e-15,5.5511151231257827e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9339592299100802e-01,-4.6108352493930654e-01,3.0554330870695001e-01,-4.2853136567680450e-01,-9.6697961495504428e-02,-2.3054176246965402e-01,5.6073692857970842e-02,-4.4480744530805716e-01,3.1303249853387878e+00,1.7935441016426384e+02,1.2017206629630038e-02,6.8853522141443380e-01,1.5724497461292836e+02,-8.6267157159318160e+01,-4.0731755050997270e-02,6.8732937901612279e-01
