global_time,mpc_iteration,local_sim_step,u_applied,k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
1.5200000000000002e-01,1,52,-2.5433958347244765e+00,5.2000000000000000e+01,5.2000000000000005e-02,-2.5433958347244765e+00,-3.3056684452910529e-01,1.1699339717859627e+00,-1.8940085038474979e+01,6.7032278892313201e+01,-2.7543314011059293e-03,1.1827887721050872e-02,-1.5781156466372442e-01,6.7768804697082452e-01,6.7679369331305557e-15,6.7593548490610413e-15,1.4084011846380410e-19,2.2146443032463793e-19,4.6629367034256575e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6228961761665475e-01,-4.7292925476633391e-01,2.9807279973840828e-01,-6.6803549425395958e-01,-8.1144808808327570e-02,-2.3646462738316748e-01,6.7891591060876916e-02,-5.7048237451014805e-01,3.4335555997737552e+00,1.9672824459054621e+02,1.2144351337510812e-02,6.9582007656342593e-01,1.6105991496152501e+02,-1.1296772110768680e+02,-1.5781156466373056e-01,6.7768804697081464e-01
1.5300000000000000e-01,1,53,-2.5433958347244765e+00,5.3000000000000000e+01,5.2999999999999999e-02,-2.5433958347244765e+00,-3.3329071735080862e-01,1.1818539961689085e+00,-1.9096151455088972e+01,6.7715245981149025e+01,-2.7238728217033291e-03,1.1920024382945779e-02,-1.5606641661399134e-01,6.8296708883582646e-01,6.7679843034377493e-15,6.4488945727306441e-15,2.2204462532006755e-16,1.5701063220968183e-16,4.6629367034256575e-15,4.6629367034256575e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.6357721311517046e-01,-4.7248544459006786e-01,2.9907811493180547e-01,-6.6209042192385281e-01,-8.1788606557585436e-02,-2.3624272229503446e-01,6.7750450908317578e-02,-5.6728793325696170e-01,3.4244905271402692e+00,1.9620885418766792e+02,1.2227283608342335e-02,7.0057174566750802e-01,1.6090384854491103e+02,-1.1228475401885098e+02,-1.5606641661399473e-01,6.8296708883582857e-01
1.5400000000000000e-01,1,54,-2.5433958347244765e+00,5.4000000000000000e+01,5.3999999999999999e-02,-2.5433958347244765e+00,-3.3598332923767255e-01,1.1938689894838430e+00,-1.9250426752073032e+01,6.8403654388972669e+01,-2.6926118868638889e-03,1.2014993314934604e-02,-1.5427529698405795e-01,6.8840840782365120e-01,6.7680076192435026e-15,6.4502988777027914e-15,1.5981083155342322e-19,1.8925661858636694e-19,4.8849813083506888e-15,4.4408920985006262e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6484883852231991e-01,-4.7204328237762488e-01,3.0005114317429149e-01,-6.5607590725291809e-01,-8.2424419261160148e-02,-2.3602164118881297e-01,6.7601152325985930e-02,-5.6405959481527279e-01,3.4154166879913603e+00,1.9568896150045487e+02,1.2313010319625410e-02,7.0548352441556483e-01,1.6074957324792697e+02,-1.1159634561102733e+02,-1.5427529698406331e-01,6.8840840782364499e-01
1.5500000000000000e-01,1,55,-2.5433958347244765e+00,5.5000000000000000e+01,5.5000000000000000e-02,-2.5433958347244765e+00,-3.3864386051857959e-01,1.2059819780431142e+00,-1.9402863965731541e+01,6.9097677510709161e+01,-2.6605312809070119e-03,1.2112988559271304e-02,-1.5243721365850665e-01,6.9402312173649738e-01,7.0812470926468589e-15,6.7613978334945278e-15,1.1209297078292568e-19,3.1025149745818798e-19,4.8849813083506888e-15,4.6629367034256575e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6610413952454645e-01,-4.7160302674263022e-01,3.0099086704966727e-01,-6.4999096028477099e-01,-8.3052069762273431e-02,-2.3580151337131566e-01,6.7443363762560549e-02,-5.6079699351370194e-01,3.4063338978834179e+00,1.9516855596106660e+02,1.2401730465290939e-02,7.1056681431998547e-01,1.6059713603426843e+02,-1.1090232248929084e+02,-1.5243721365850196e-01,6.9402312173650593e-01
1.5600000000000000e-01,1,56,-2.5433958347244765e+00,5.6000000000000000e+01,5.6000000000000001e-02,-2.5433958347244765e+00,-3.4127147112766454e-01,1.2181961905399439e+00,-1.9553414963835909e+01,6.9797500336853446e+01,-2.6276106090849620e-03,1.2214212496829592e-02,-1.5055099810436792e-01,6.9982282614428304e-01,7.2498505105901776e-15,6.9222910826343944e-15,2.1175933347590835e-19,5.1789607445819384e-20,5.1070259132757201e-15,4.6629367034256575e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6734275379573826e-01,-4.7116494219334581e-01,3.0189622491441959e-01,-6.4383451351107390e-01,-8.3671376897869340e-02,-2.3558247109667346e-01,6.7276735559340800e-02,-5.5749972785221125e-01,3.3972419223568351e+00,1.9464762413595716e+02,1.2493651365020769e-02,7.1583349392355000e-01,1.6044658503616407e+02,-1.1020249966314655e+02,-1.5055099810437050e-01,6.9982282614428548e-01
1.5700000000000000e-01,1,57,-2.5433958347244765e+00,5.7000000000000000e+01,5.7000000000000002e-02,-2.5433958347244765e+00,-3.4386529758594869e-01,1.2305150682574266e+00,-1.9702030272684954e+01,7.0503320038402961e+01,-2.5938264582841168e-03,1.2318877717482591e-02,-1.4861530884904597e-01,7.0581970154950535e-01,7.2496803300954362e-15,6.9271404740696174e-15,2.2059451878985791e-19,8.2904413097610526e-20,5.3290705182007514e-15,4.6629367034256575e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6856430958329713e-01,-4.7072929963483934e-01,3.0276610649112046e-01,-6.3760541800747050e-01,-8.4282154791648758e-02,-2.3536464981742022e-01,6.7100898453911817e-02,-5.5416735882115631e-01,3.3881404775617039e+00,1.9412614976172483e+02,1.2588990583600718e-02,7.2129602877025623e-01,1.6029796972731504e+02,-1.0949667996159704e+02,-1.4861530884904495e-01,7.0581970154951423e-01
1.5800000000000000e-01,1,58,-2.5433958347244765e+00,5.8000000000000000e+01,5.8000000000000003e-02,-2.5433958347244765e+00,-3.4642444999334826e-01,1.2429422772128162e+00,-1.9848658904759695e+01,7.1215346662673966e+01,-2.5591524073995927e-03,1.2427208955389726e-02,-1.4662863207474089e-01,7.1202662427101182e-01,7.2496828133241756e-15,6.9293222080659552e-15,2.3883303189247905e-19,2.2204527927893586e-16,5.1070259132757201e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6976842430321218e-01,-4.7029637688334847e-01,3.0359934817499012e-01,-6.3130243881588832e-01,-8.4884212151606284e-02,-2.3514818844167476e-01,6.6915461935889153e-02,-5.5079940784961967e-01,3.3790292301359295e+00,1.9360411373812852e+02,1.2687977910810541e-02,7.2696758484465962e-01,1.6015134109524030e+02,-1.0878465333732603e+02,-1.4662863207475216e-01,7.1202662427100594e-01
1.5900000000000000e-01,1,59,-2.5433958347244765e+00,5.9000000000000000e+01,5.9000000000000004e-02,-2.5433958347244765e+00,-3.4894800898489914e-01,1.2554817223474344e+00,-1.9993248184327850e+01,7.1933803946323437e+01,-2.5235589915508683e-03,1.2539445134618134e-02,-1.4458927956815493e-01,7.1845728364947348e-01,7.2497784956213545e-15,6.9319270978271500e-15,3.1401857564728387e-16,2.7406113597401580e-19,5.1070259132757201e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7095470312202460e-01,-4.6986645919927122e-01,3.0439472798943784e-01,-6.2492424952922865e-01,-8.5477351561012507e-02,-2.3493322959963617e-01,6.6720012433706760e-02,-5.4739535436425135e-01,3.3699077963636204e+00,1.9308149407986713e+02,1.2790857448503647e-02,7.3286214815273165e-01,1.6000675181567215e+02,-1.0806619605367656e+02,-1.4458927956815551e-01,7.1845728364948613e-01
1.6000000000000000e-01,1,60,-2.5433958347244765e+00,6.0000000000000000e+01,5.9999999999999998e-02,-2.5433958347244765e+00,-3.5143502260743759e-01,1.2681375639188168e+00,-2.0135743568490845e+01,7.2658930254549873e+01,-2.4870136225384589e-03,1.2655841571382449e-02,-1.4249538416299568e-01,7.2512630822643009e-01,7.2498320725866111e-15,7.2388758208313724e-15,3.1401863129956543e-16,2.2204690692840371e-16,5.1070259132757201e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7212273750480195e-01,-4.6943983984516380e-01,3.0515096012135440e-01,-6.1846942601601873e-01,-8.6061368752401182e-02,-2.3471991992258245e-01,6.6514111308276391e-02,-5.4395463293059265e-01,3.3607757406204826e+00,1.9255826582750711e+02,1.2897889852166687e-02,7.3899465315376445e-01,1.5986425643150912e+02,-1.0734106974545013e+02,-1.4249538416300139e-01,7.2512630822642976e-01
1.6100000000000000e-01,1,61,-2.5433958347244765e+00,6.1000000000000000e+01,6.0999999999999999e-02,-2.5433958347244765e+00,-3.5388450307384645e-01,1.2809142363008870e+00,-2.0276088461215810e+01,7.3390979658263845e+01,-2.4494804664088633e-03,1.2776672382069990e-02,-1.4034489272496428e-01,7.3204940371397043e-01,7.8756390319471498e-15,7.2408743766032104e-15,3.1401850871164193e-16,6.0018066824104750e-19,5.3290705182007514e-15,4.8849813083506888e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7327210370873880e-01,-4.6901682067528033e-01,3.0586668895983754e-01,-6.1193643920296548e-01,-8.6636051854369622e-02,-2.3450841033764075e-01,6.6297292625549481e-02,-5.4047662993912438e-01,3.3516325730929677e+00,1.9203440091679946e+02,1.3009354777008436e-02,7.4538112291093961e-01,1.5972391153878419e+02,-1.0660902034173616e+02,-1.4034489272496090e-01,7.3204940371397920e-01
1.6200000000000001e-01,1,62,-2.5433958347244765e+00,6.2000000000000000e+01,6.2000000000000000e-02,-2.5433958347244765e+00,-3.5629542335144526e-01,1.2938164694520513e+00,-2.0414224017864729e+01,7.4130223164119343e+01,-2.4109202775987968e-03,1.2902233151164455e-02,-1.3813555664891988e-01,7.3924350585549992e-01,7.8756200174577363e-15,7.0757028779362457e-15,2.8135096116916448e-19,7.2890412491359117e-19,5.7731597280508140e-15,4.8849813083506888e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7440236120183028e-01,-4.6859771276354550e-01,3.0654048255266619e-01,-6.0532364681169160e-01,-8.7201180600915362e-02,-2.3429885638177336e-01,6.6069060675418095e-02,-5.3696067978762008e-01,3.3424777467381950e+00,1.9150986800449584e+02,1.3125553583447332e-02,7.5203882410434586e-01,1.5958577598213523e+02,-1.0586977683588066e+02,-1.3813555664892099e-01,7.3924350585550636e-01
1.6300000000000001e-01,1,63,-2.5433958347244765e+00,6.3000000000000000e+01,6.3000000000000000e-02,-2.5433958347244765e+00,-3.5866671353923302e-01,1.3068493133724206e+00,-2.0550088937625752e+01,7.4876950115809237e+01,-2.3712901877878073e-03,1.3032843920369309e-02,-1.3586491976102577e-01,7.4672695168989534e-01,8.0458621869433310e-15,7.3912340606044087e-15,1.4667327777364830e-19,3.1401961518213565e-16,5.7731597280508140e-15,5.1070259132757201e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7551305098525677e-01,-4.6818283707740360e-01,3.0717082538290363e-01,-5.9862928392133441e-01,-8.7756525492628620e-02,-2.3409141853870241e-01,6.5828887198823571e-02,-5.3340606049937045e-01,3.3333106534312549e+00,1.9098463224760553e+02,1.3246812364014633e-02,7.5898644045975516e-01,1.5944991106237427e+02,-1.0512304988419076e+02,-1.3586491976101964e-01,7.4672695168990744e-01
1.6400000000000001e-01,1,64,-2.5433958347244765e+00,6.4000000000000000e+01,6.4000000000000001e-02,-2.5433958347244765e+00,-3.6099725698545987e-01,1.3200181659424095e+00,-2.0683619241066427e+01,7.5631469789099611e+01,-2.3305434462268086e-03,1.3168852569988820e-02,-1.3353030344067024e-01,7.5451967329036695e-01,8.0458749815420864e-15,7.3938222153750429e-15,1.1491392146660064e-19,7.0702861689522085e-20,5.5511151231257827e-15,5.1070259132757201e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.7660369379666785e-01,-4.6777252520575935e-01,3.0775611035302641e-01,-5.9185145220011171e-01,-8.8301846898334160e-02,-2.3388626260288028e-01,6.5576208278179421e-02,-5.2981198870293700e-01,3.3241306192243769e+00,1.9045865503176572e+02,1.3373485363391561e-02,7.6624426870231654e-01,1.5931638075893358e+02,-1.0436853021090039e+02,-1.3353030344067271e-01,7.5451967329035863e-01
1.6500000000000001e-01,1,65,-2.5433958347244765e+00,6.5000000000000000e+01,6.5000000000000002e-02,-2.5433958347244765e+00,-3.6328588609231682e-01,1.3333288046188603e+00,-2.0814748029760125e+01,7.6394113207883834e+01,-2.2886291068570088e-03,1.3310638676450855e-02,-1.3112878869370170e-01,7.6264341878423414e-01,8.0461622865265407e-15,7.3935340534295697e-15,2.5425035771452113e-19,1.0845294163687108e-18,5.5511151231257827e-15,5.1070259132757201e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7767378816941715e-01,-4.6736712015024023e-01,3.0829462984535438e-01,-5.8498810761514919e-01,-8.8836894084708809e-02,-2.3368356007512070e-01,6.5310420837968786e-02,-5.2617761388269613e-01,3.3149368986177472e+00,1.8993189364298337e+02,1.3505958876132625e-02,7.7383444187965200e-01,1.5918525197023985e+02,-1.0360588679211617e+02,-1.3112878869369540e-01,7.6264341878424191e-01
1.6600000000000001e-01,1,66,-2.5433958347244765e+00,6.6000000000000000e+01,6.6000000000000003e-02,-2.5433958347244765e+00,-3.6553137774823014e-01,1.3467874225653196e+00,-2.0943405224575798e+01,7.7165235214294981e+01,-2.2454916559133376e-03,1.3458617946459354e-02,-1.2865719481567670e-01,7.7112200641114792e-01,8.0461589255185932e-15,7.3904671419310574e-15,1.4396956229402051e-19,5.5490929699644528e-19,5.7731597280508140e-15,5.3290705182007514e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7872280831990756e-01,-4.6696697719029939e-01,3.0878456570446211e-01,-5.7803704638926645e-01,-8.9361404159954028e-02,-2.3348348859515028e-01,6.5030878692277416e-02,-5.2250201178978428e-01,3.3057286677130509e+00,1.8940430087536234e+02,1.3644655723232157e-02,7.8178118585022649e-01,1.5905659477542420e+02,-1.0283476478570502e+02,-1.2865719481566570e-01,7.7112200641114514e-01
1.6700000000000001e-01,1,67,-2.5433958347244765e+00,6.7000000000000000e+01,6.7000000000000004e-02,-2.5433958347244765e+00,-3.6773244832006324e-01,1.3604006699149456e+00,-2.1069517278752283e+01,7.7945216832896207e+01,-2.2010705718330872e-03,1.3613247349625919e-02,-1.2611205417648258e-01,7.7998161860121895e-01,8.3588300271396529e-15,7.5461099325782103e-15,3.1401849591972095e-16,5.9717781503526494e-19,5.7731597280508140e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.7975020183143597e-01,-4.6657246483430420e-01,3.0922397795862305e-01,-5.7099588892410802e-01,-8.9875100915718237e-02,-2.3328623241715271e-01,6.4736888063593678e-02,-5.1878417687920753e-01,3.2965050160869720e+00,1.8887582456548904e+02,1.3790040430117998e-02,7.9011111596053174e-01,1.5893048272124773e+02,-1.0205478316710379e+02,-1.2611205417648697e-01,7.7998161860122306e-01
1.6800000000000001e-01,1,68,-2.5433958347244765e+00,6.8000000000000000e+01,6.8000000000000005e-02,-2.5433958347244765e+00,-3.6988774812712455e-01,1.3741757010138311e+00,-2.1193006861282257e+01,7.8734467977523806e+01,-2.1552998070613117e-03,1.3775031098885443e-02,-1.2348958252997379e-01,7.8925114462759249e-01,8.3585955104914436e-15,7.7046910983018388e-15,6.1885847784700947e-20,3.1401896590534762e-16,5.9952043329758453e-15,5.5511151231257827e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8075538709811997e-01,-4.6618396587078026e-01,3.0961079206175757e-01,-5.6386206134844052e-01,-9.0377693549060237e-02,-2.3309198293539074e-01,6.4427702481818921e-02,-5.1502301360961189e-01,3.2872649371808653e+00,1.8834640704180129e+02,1.3942625256155448e-02,7.9885358251021543e-01,1.5880699313871773e+02,-1.0126553202247619e+02,-1.2348958252998618e-01,7.8925114462759915e-01
1.6900000000000001e-01,1,69,-2.5433958347244765e+00,6.9000000000000000e+01,6.9000000000000006e-02,-2.5433958347244765e+00,-3.7199585530575591e-01,1.3881202286772036e+00,-2.1313792505379066e+01,7.9533430559938466e+01,-2.1081071786313247e-03,1.3944527663372529e-02,-1.2078564409680644e-01,7.9896258241466944e-01,8.3588245562887664e-15,7.7032814971460943e-15,2.2204472261206464e-16,1.5700926287045625e-16,5.9952043329758453e-15,5.3290705182007514e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8173775048642030e-01,-4.6580187853650357e-01,3.0994278439295597e-01,-5.5663277427540092e-01,-9.0868875243210398e-02,-2.3290093926825242e-01,6.4102516953267991e-02,-5.1121732640595363e-01,3.2780073169524844e+00,1.8781598447438012e+02,1.4102977261243772e-02,8.0804107563823679e-01,1.5868620749462093e+02,-1.0046656944006152e+02,-1.2078564409681786e-01,7.9896258241466822e-01
1.7000000000000001e-01,1,70,-2.5433958347244765e+00,7.0000000000000000e+01,7.0000000000000007e-02,-2.5433958347244765e+00,-3.7405526895679181e-01,1.4022425867214163e+00,-2.1431788215855050e+01,8.0342582072644490e+01,-2.0594136510359022e-03,1.4122358044212675e-02,-1.1799571047598492e-01,8.0915151270601393e-01,8.5307148845659916e-15,7.3873002364499610e-15,1.1102234289176526e-16,1.1102291672239113e-16,5.9952043329758453e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8269664316414014e-01,-4.6542661782127892e-01,3.1021756569497155e-01,-5.4930499825864798e-01,-9.1348321582070319e-02,-2.3271330891064010e-01,6.3760461265415846e-02,-5.0736580803996489e-01,3.2687309204730055e+00,1.8728448610701597e+02,1.4271726640985196e-02,8.1770970289287082e-01,1.5856821178414498e+02,-9.9657417927355510e+01,-1.1799571047599761e-01,8.0915151270600205e-01
1.7100000000000001e-01,1,71,-2.5433958347244765e+00,7.1000000000000000e+01,7.1000000000000008e-02,-2.5433958347244765e+00,-3.7606440144746595e-01,1.4165518023247059e+00,-2.1546903028053286e+01,8.1162439734855724e+01,-2.0091324906741561e-03,1.4309215603289741e-02,-1.1511481219823637e-01,8.1985766221124623e-01,8.6711190299089400e-15,7.2291154827282023e-15,2.2204461223618304e-16,1.5701143673122051e-16,6.2172489379008766e-15,5.1070259132757201e-15,2.2204460492503131e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8363137753718914e-01,-4.6505861693317146e-01,3.1043256206280778e-01,-5.4187543531905979e-01,-9.1815688768594819e-02,-2.3252930846658637e-01,6.3400592262809474e-02,-5.0346702612611705e-01,3.2594343760736728e+00,1.8675183334887819e+02,1.4449576621704683e-02,8.2789975617458045e-01,1.5845309697194671e+02,-9.8837560265144276e+01,-1.1511481219823529e-01,8.1985766221124923e-01
1.7200000000000001e-01,1,72,-2.5433958347244765e+00,7.2000000000000000e+01,7.2000000000000008e-02,-2.5433958347244765e+00,-3.7802156971323331e-01,1.4310576801379424e+00,-2.1659040509478693e+01,8.1993565311686638e+01,-1.9571682657673548e-03,1.4505877813236357e-02,-1.1213748142540807e-01,8.3112557683090305e-01,8.9839448548171725e-15,7.0719387147589751e-15,3.1401856416269548e-16,1.1102552782365535e-16,6.4392935428259079e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8454122322230254e-01,-4.6469832895289853e-01,3.1058499300424719e-01,-5.3434048576312310e-01,-9.2270611611151535e-02,-2.3234916447644993e-01,6.3021884890972435e-02,-4.9951940735801231e-01,3.2501161565458836e+00,1.8621793869735950e+02,1.4637315285019839e-02,8.3865638923396646e-01,1.5834095949052130e+02,-9.8006434688313362e+01,-1.1213748142541800e-01,8.3112557683091326e-01
1.7299999999999999e-01,1,73,-2.5433958347244765e+00,7.3000000000000000e+01,7.2999999999999995e-02,-2.5433958347244765e+00,-3.7992498537191727e-01,1.4457709005382453e+00,-2.1768098193380400e+01,8.2836570743669782e+01,-1.9034156586839564e-03,1.4713220400303024e-02,-1.0905768390170432e-01,8.4300543198314692e-01,8.9838933408726453e-15,6.7575314209347581e-15,3.1401852575401129e-16,1.5701116201495043e-16,6.2172489379008766e-15,4.8849813083506888e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8542540246858794e-01,-4.6434622871232861e-01,3.1067184597982966e-01,-5.2669620932105865e-01,-9.2712701234294231e-02,-2.3217311435616497e-01,6.2623221755620961e-02,-4.9552121901669505e-01,3.2407745567692277e+00,1.8568270445625677e+02,1.4835829795384272e-02,8.5003043284995450e-01,1.5823190180661959e+02,-9.7163429256330218e+01,-1.0905768390170135e-01,8.4300543198313826e-01
1.7399999999999999e-01,1,74,-2.5433958347244765e+00,7.4000000000000000e+01,7.3999999999999996e-02,-2.5433958347244765e+00,-3.8177274342046391e-01,1.4607031350280439e+00,-2.1873966931123451e+01,8.3692124758634918e+01,-1.8477580485466187e-03,1.4932234489798512e-02,-1.0586873774305032e-01,8.5555401496513883e-01,8.9842562898417881e-15,6.7580026054866208e-15,1.1368462397557650e-19,1.1102384859181169e-16,6.4392935428259079e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8628308492124815e-01,-4.6400281493997753e-01,3.1068984668214517e-01,-5.1893827938262116e-01,-9.3141542460624338e-02,-2.3200140746998946e-01,6.2203380880448578e-02,-4.9147054716130084e-01,3.2314076669739134e+00,1.8514602120382108e+02,1.5046123642463570e-02,8.6207938274516782e-01,1.5812603306887652e+02,-9.6307875241365082e+01,-1.0586873774305813e-01,8.5555401496514594e-01
1.7499999999999999e-01,1,75,-2.5433958347244765e+00,7.5000000000000000e+01,7.4999999999999997e-02,-2.5433958347244765e+00,-3.8356280923050023e-01,1.4758671825779668e+00,-2.1976530147089200e+01,8.4560960683581200e+01,-1.7900658100363041e-03,1.5164047549923055e-02,-1.0256321596574719e-01,8.6883592494628759e-01,8.9843909729863685e-15,7.0721781912012348e-15,1.0833312702750379e-19,3.1402085495123791e-16,6.2172489379008766e-15,5.1070259132757201e-15,1.1102230246251565e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8711338159576735e-01,-4.6366861272658594e-01,3.1063542412185818e-01,-5.1106192878146284e-01,-9.3556690797883937e-02,-2.3183430636329366e-01,6.1761021263045529e-02,-4.8736527075402586e-01,3.2220133406232376e+00,1.8460776595255882e+02,1.5269337696854717e-02,8.7486860598978411e-01,1.5802346985291078e+02,-9.5439039316418800e+01,-1.0256321596574509e-01,8.6883592494628814e-01
1.7599999999999999e-01,1,76,-2.5433958347244765e+00,7.6000000000000000e+01,7.5999999999999998e-02,-2.5433958347244765e+00,-3.8529300348885942e-01,1.4912771317615294e+00,-2.2075662975830948e+01,8.5443885734310399e+01,-1.7301942583592040e-03,1.5409949183562617e-02,-9.9132828741749945e-02,8.8292505072920668e-01,9.1290263432758094e-15,6.9138541894805163e-15,2.2204461198244716e-16,1.1019346685205253e-18,6.4392935428259079e-15,4.8849813083506888e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8791533789839321e-01,-4.6334417637705638e-01,3.1050466933454718e-01,-5.0306188514676831e-01,-9.3957668949196868e-02,-2.3167208818852889e-01,6.1294665718077068e-02,-4.8320303076191379e-01,3.2125891556085757e+00,1.8406779992586826e+02,1.5506776132118372e-02,8.8847282622458179e-01,1.5792433702416903e+02,-9.4556114265689587e+01,-9.9132828741761617e-02,8.8292505072919547e-01
1.7699999999999999e-01,1,77,-2.5433958347244765e+00,7.7000000000000000e+01,7.6999999999999999e-02,-2.5433958347244765e+00,-3.8696098463767375e-01,1.5069485549292210e+00,-2.2171231255965392e+01,8.6341792140782673e+01,-1.6679811488143380e-03,1.5671423167691521e-02,-9.5568280134444072e-02,8.9790640647226350e-01,9.1282154881116097e-15,6.9139222696792662e-15,2.1198494854470302e-20,2.7887248317708996e-19,6.2172489379008766e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8868792548632565e-01,-4.6303009273228324e-01,3.1029328618528507e-01,-4.9493229326345689e-01,-9.4343962743163090e-02,-2.3151504636614231e-01,6.0802680349479804e-02,-4.7898119299787151e-01,3.2031323670556877e+00,1.8352596585404015e+02,1.5759938617064879e-02,9.0297796814306086e-01,1.5782876874403459e+02,-9.3658207859217327e+01,-9.5568280134453426e-02,8.9790640647225217e-01
1.7799999999999999e-01,1,78,-2.5433958347244765e+00,7.8000000000000000e+01,7.8000000000000000e-02,-2.5433958347244765e+00,-3.8856422824764764e-01,1.5228987425585283e+00,-2.2263090348348214e+01,8.7255670574383757e+01,-1.6032436099739122e-03,1.5950187629307180e-02,-9.1859092382823429e-02,9.1387843360107746e-01,9.1281885267833352e-15,6.9139877622139521e-15,1.3147576240719195e-19,1.5700934082130775e-16,6.4392935428259079e-15,4.8849813083506888e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.8943003270496947e-01,-4.6272698506721455e-01,3.0999653229387847e-01,-4.8666662110144793e-01,-9.4715016352485012e-02,-2.3136349253360797e-01,6.0283249794454541e-02,-4.7469680308433271e-01,3.1936398495058187e+00,1.8298208466147881e+02,1.6030560672759715e-02,9.1848346977752926e-01,1.5773690965165181e+02,-9.2744329425616243e+01,-9.1859092382815283e-02,9.1387843360108623e-01
1.7899999999999999e-01,1,79,-2.5433958347244765e+00,7.9000000000000000e+01,7.9000000000000001e-02,-2.5433958347244765e+00,-3.9010000259636834e-01,1.5391469884988678e+00,-2.2351083736814363e+01,8.8186626491255780e+01,-1.5357743487207380e-03,1.6248245940339540e-02,-8.7993388466151012e-02,9.3095591687202928e-01,9.2968225850549384e-15,7.2279062290310290e-15,2.2204464863499291e-16,8.2830323347931931e-19,6.6613381477509392e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9014045326467841e-01,-4.6243551770198477e-01,3.0960914748439727e-01,-4.7825754510492563e-01,-9.5070226632339494e-02,-2.3121775885099308e-01,5.9734347109859504e-02,-4.7034653140345667e-01,3.1841080254978040e+00,1.8243595137475808e+02,1.6320664783885303e-02,9.3510521096441968e-01,1.5764891626318567e+02,-9.1813373508744220e+01,-8.7993388466152511e-02,9.3095591687203783e-01
