k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
7.8000000000000000e+01,7.8000000000000000e-02,3.6870591001285948e+00,-4.1467538662164516e-02,3.5585940865505455e-01,-2.3759149521375948e+00,2.0389242215955864e+01,-3.2542662643715668e-03,7.1121983325487682e-03,-1.8645572236029537e-01,4.0749894751502597e-01,6.6252481079983156e-15,6.7899080035174443e-15,4.3158901323564964e-21,2.2204500395315662e-16,4.6629367034256575e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.0727827693076208e-02,-4.9957017240736673e-01,1.5347020144805490e-01,-9.6824388261879479e-01,-1.0363913846538146e-02,-2.4978508620368389e-01,6.6371186877489580e-02,-7.3390702751308234e-01,4.1678634142855104e+00,2.3880098322554508e+02,7.8213562788647523e-03,4.4813070484709688e-01,1.7762408504786239e+02,-1.5961075778404415e+02,-1.8645572236029326e-01,4.0749894751502985e-01
7.9000000000000000e+01,7.9000000000000001e-02,3.6870591001285948e+00,-4.4768911730816340e-02,3.6309642818628879e-01,-2.5650696955694978e+00,2.0803892891349332e+01,-3.3013730686518206e-03,7.2370195312342223e-03,-1.8915474343190269e-01,4.1465067539346639e-01,6.4863305325725241e-15,7.0975921323525550e-15,2.2445169248281360e-19,3.8026086535563920e-19,4.6629367034256575e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2376979253394057e-02,-4.9949901981835076e-01,1.5520825933188484e-01,-9.6689979328434483e-01,-1.1188489626697072e-02,-2.4974950990917588e-01,6.6415640039245619e-02,-7.3319940655134941e-01,4.1605719033232624e+00,2.3838321042113492e+02,7.9544651507117634e-03,4.5575728141967836e-01,1.7743493030443048e+02,-1.5919610710865066e+02,-1.8915474343191122e-01,4.1465067539347344e-01
8.0000000000000000e+01,8.0000000000000002e-02,3.6870591001285948e+00,-4.8118152375850612e-02,3.7046134063042030e-01,-2.7569670491036349e+00,2.1225871290881447e+01,-3.3492406450342780e-03,7.3649124441315461e-03,-1.9189735353413762e-01,4.2197839953211730e-01,6.4864267898377539e-15,6.9499249136297366e-15,2.0083856538251038e-19,1.1102366209851048e-16,4.6629367034256575e-15,4.8849813083506888e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-2.4049793039254704e-02,-4.9942127252928364e-01,1.5697296393716675e-01,-9.6550148178157047e-01,-1.2024896519627399e-02,-2.4971063626464232e-01,6.6461585448956251e-02,-7.3246137715542858e-01,4.1531618368810026e+00,2.3795864488808189e+02,8.0906951622265032e-03,4.6356268612249152e-01,1.7724303295089632e+02,-1.5877412870911854e+02,-1.9189735353413132e-01,4.2197839953212796e-01
8.1000000000000000e+01,8.1000000000000003e-02,3.6870591001285948e+00,-5.1516088984399702e-02,3.7795745269960196e-01,-2.9516544758264942e+00,2.1655366875202635e+01,-3.3979366085490907e-03,7.4961120691816735e-03,-1.9468742672285941e-01,4.2949558432118845e-01,6.3133158254570934e-15,6.9480524135127599e-15,1.9020692761953945e-19,5.8580765333040033e-19,4.4408920985006262e-15,4.8849813083506888e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.5746652759683103e-02,-4.9933666986480402e-01,1.5876477501422423e-01,-9.6404683009463388e-01,-1.2873326379841602e-02,-2.4966833493240251e-01,6.6509061127270799e-02,-7.3169174997972042e-01,4.1456305550208929e+00,2.3752713422317419e+02,8.2302897488149632e-03,4.7156086677688380e-01,1.7704834552417350e+02,-1.5834463312479735e+02,-1.9468742672285622e-01,4.2949558432118767e-01
8.2000000000000000e+01,8.2000000000000003e-02,3.6870591001285948e+00,-5.4963623938864822e-02,3.8558832816874217e-01,-3.1491836784411724e+00,2.2092583833574281e+01,-3.4475349544651162e-03,7.6308754691402367e-03,-1.9752920261467760e-01,4.3721695837164765e-01,6.4867003680083607e-15,6.9507529907797463e-15,3.1401856403192285e-16,4.6811559887275138e-19,4.4408920985006262e-15,4.8849813083506888e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.7467976967247482e-02,-4.9924494012591331e-01,1.6058418970504609e-01,-9.6253360026109935e-01,-1.3733988483623793e-02,-2.4962247006295715e-01,6.6558106368899556e-02,-7.3088927019350780e-01,4.1379751821903632e+00,2.3708851366938569e+02,8.3735152527348450e-03,4.7976708367012749e-01,1.7685081632155882e+02,-1.5790741616642572e+02,-1.9752920261467943e-01,4.3721695837163965e-01
8.3000000000000000e+01,8.3000000000000004e-02,3.6870591001285948e+00,-5.8461740816977040e-02,3.9335781275060616e-01,-3.3496110118004818e+00,2.2537742509107051e+01,-3.4981168781122152e-03,7.7694845818639642e-03,-2.0042733335930935e-01,4.4515867553277028e-01,6.4865659717569912e-15,7.4146367702288721e-15,2.2822022834223765e-20,3.1401899563847400e-16,4.4408920985006262e-15,5.3290705182007514e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-2.9214222496653532e-02,-4.9914579954549954e-01,1.6243174621788764e-01,-9.6095942285631653e-01,-1.4607111248326820e-02,-2.4957289977275027e-01,6.6608761860617288e-02,-7.3005261120090958e-01,4.1301926063681016e+00,2.3664260492102954e+02,8.5206638450743173e-03,4.8819807697247031e-01,1.7665038898819952e+02,-1.5746225749089294e+02,-2.0042733335930152e-01,4.4515867553277838e-01
8.4000000000000000e+01,8.4000000000000005e-02,3.6870591001285948e+00,-6.2011512546636463e-02,4.0127006223794193e-01,-3.5529979501448210e+00,2.2991081011185940e+01,-3.5497717296594268e-03,7.9122494873357600e-03,-2.0338693834433938e-01,4.5333850207888837e-01,6.4868606288960757e-15,7.4175982353748706e-15,1.5939770214983182e-19,2.2204468746769541e-16,4.4408920985006262e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.0985888361455445e-02,-4.9903895110747759e-01,1.6430802799070449e-01,-9.5932178397856738e-01,-1.5492944180727780e-02,-2.4951947555373929e-01,6.6661069814624760e-02,-7.2918036754302396e-01,4.1222794554641728e+00,2.3618921477158432e+02,8.6720569233910381e-03,4.9687226140751195e-01,1.7644700204985520e+02,-1.5700891898881403e+02,-2.0338693834433283e-01,4.5333850207889181e-01
8.5000000000000000e+01,8.5000000000000006e-02,3.6870591001285948e+00,-6.5614110677536253e-02,4.0932957446009816e-01,-3.7594116183270976e+00,2.3452857046449598e+01,-3.6025981308997952e-03,8.0595122221562877e-03,-2.0641366818227716e-01,4.6177603526365879e-01,6.3529545125400706e-15,7.4229333511363986e-15,1.0267154738812110e-19,2.2204539292090248e-16,4.4408920985006262e-15,5.3290705182007514e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-3.2783520186766141e-02,-4.9892408320721893e-01,1.6621366842630714e-01,-9.5761801048781081e-01,-1.6391760093383133e-02,-2.4946204160360994e-01,6.6715074119770762e-02,-7.2827104684751642e-01,4.1142320705122950e+00,2.3572813357772461e+02,8.8280490796014983e-03,5.0580995359551684e-01,1.7624058838167289e+02,-1.5654714295355041e+02,-2.0641366818227763e-01,4.6177603526367134e-01
8.6000000000000000e+01,8.6000000000000007e-02,3.6870591001285948e+00,-6.9270815965106966e-02,4.1754122571388735e-01,-3.9689253982280714e+00,2.3923350006125030e+01,-3.6567052875707178e-03,8.2116512537891741e-03,-2.0951377990097414e-01,4.7049295967543053e-01,6.4873907331398902e-15,7.4226682214491256e-15,2.2204463667062247e-16,6.1355646476392183e-19,4.6629367034256575e-15,5.1070259132757201e-15,2.2204460492503131e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-3.4607715271992440e-02,-4.9880086812640240e-01,1.6814935629929012e-01,-9.5584525320058511e-01,-1.7303857635996286e-02,-2.4940043406320170e-01,6.6770820513649104e-02,-7.2732306066349528e-01,4.1060464750972185e+00,2.3525913350763909e+02,8.9890327551972165e-03,5.1503363877765462e-01,1.7603107460177196e+02,-1.5607664999387495e+02,-2.0951377990098421e-01,4.7049295967543830e-01
8.7000000000000000e+01,8.7000000000000008e-02,3.6870591001285948e+00,-7.2983030504144203e-02,4.2591031246831179e-01,-4.1816196239620078e+00,2.4402863355532389e+01,-3.7122145390372278e-03,8.3690867544244148e-03,-2.1269422573393554e-01,4.7951334940735901e-01,6.3534739296167157e-15,7.4129282575214683e-15,1.2466553896817723e-19,1.1249953681900187e-18,4.6629367034256575e-15,5.3290705182007514e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-3.6459128397763892e-02,-4.9866896028976515e-01,1.7011584195620510e-01,-9.5400046768109081e-01,-1.8229564198882012e-02,-2.4933448014488305e-01,6.6828356779220860e-02,-7.2633471398542948e-01,4.0977183403417206e+00,2.3478196653493285e+02,9.1554437296575489e-03,5.2456828527889099e-01,1.7581838037603802e+02,-1.5559713664446761e+02,-2.1269422573394320e-01,4.7951334940736984e-01
8.8000000000000000e+01,8.7999999999999995e-02,3.6870591001285948e+00,-7.6752291702020900e-02,4.3444259931817897e-01,-4.3975823824827671e+00,2.4891727381624751e+01,-3.7692611978766980e-03,8.5322868498671992e-03,-2.1596275852075986e-01,4.8886402609236279e-01,6.3537850995187763e-15,7.2602734258474332e-15,2.2204480642216700e-16,7.9192493775378678e-19,4.4408920985006262e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-3.8338478516530466e-02,-4.9852799426415118e-01,1.7211394445735087e-01,-9.5208039219014884e-01,-1.9169239258265306e-02,-2.4926399713207606e-01,6.6887732970410452e-02,-7.2530419322715145e-01,4.0892429446291372e+00,2.3429636213089856e+02,9.3277676250127471e-03,5.3444171719199796e-01,1.7560241761751723e+02,-1.5510827261837525e+02,-2.1596275852076535e-01,4.8886402609236151e-01
8.9000000000000000e+01,8.8999999999999996e-02,3.6870591001285948e+00,-8.0580288447861206e-02,4.4314437438321558e-01,-4.6169104400092307e+00,2.5390302367123525e+01,-3.8279967458403124e-03,8.7017750650365752e-03,-2.1932805752646317e-01,4.9857498549877322e-01,6.6644807425411234e-15,7.4156923950164698e-15,1.4499616309232117e-19,4.7068259048811428e-19,4.6629367034256575e-15,5.1070259132757201e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-4.0246556498330602e-02,-4.9837758245132441e-01,1.7414455984259003e-01,-9.5008152225492393e-01,-2.0123278249165377e-02,-2.4918879122566270e-01,6.6949001672129957e-02,-7.2422955235312569e-01,4.0806151270494437e+00,2.3380202459717333e+02,9.5065476577280237e-03,5.4468505852779403e-01,1.7538308955999079e+02,-1.5460969763287648e+02,-2.1932805752646442e-01,4.9857498549876567e-01
9.0000000000000000e+01,8.9999999999999997e-02,3.6870591001285948e+00,-8.4468879918817949e-02,4.5202251363138241e-01,-4.8397103195456204e+00,2.5898982275972934e+01,-3.8885914709567431e-03,8.8781392481668484e-03,-2.2279987953639002e-01,5.0867990884941017e-01,6.4884159061184412e-15,7.5856839038069590e-15,2.2204470143628698e-16,3.1401872107184563e-16,4.6629367034256575e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.2184234144077147e-02,-4.9821731241465073e-01,1.7620867074700894e-01,-9.4800008119668511e-01,-2.1092117072038653e-02,-2.4910865620732586e-01,6.7012218301466156e-02,-7.2310869680566947e-01,4.0718292333176462e+00,2.3329862996709090e+02,9.6923939322459563e-03,5.5533326569590125e-01,1.7516028968045438e+02,-1.5410101772402709e+02,-2.2279987953637886e-01,5.0867990884941539e-01
9.1000000000000000e+01,9.0999999999999998e-02,3.6870591001285948e+00,-8.8420117573585408e-02,4.6108455596720144e-01,-5.0660995610169648e+00,2.6418199055584239e+01,-3.9512376547674597e-03,9.0620423358190368e-03,-2.2638924147134487e-01,5.1921677961130508e-01,6.6275273919800988e-15,7.4331417652602164e-15,1.6409777446871798e-19,9.7537574558465993e-19,4.6629367034256575e-15,5.3290705182007514e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.4152474731239157e-02,-4.9804674376518848e-01,1.7830735764804984e-01,-9.4583198579285810e-01,-2.2076237365619658e-02,-2.4902337188259474e-01,6.7077441458405607e-02,-7.2193936477902487e-01,4.0628790526059131e+00,2.3278582238642920e+02,9.8859946540866307e-03,5.6642576996805816e-01,1.7493390043898302e+02,-1.5358180094441573e+02,-2.2638924147135753e-01,5.1921677961130153e-01
9.2000000000000000e+01,9.1999999999999998e-02,3.6870591001285948e+00,-9.2436271024667130e-02,4.7033879139485774e-01,-5.2962082036408482e+00,2.6948427688209389e+01,-4.0161534510817203e-03,9.2542354276563508e-03,-2.3010864262388289e-01,5.3022863262515341e-01,6.8001485204052916e-15,7.4332688610353575e-15,1.6543482881689991e-19,1.1763704259403116e-18,4.6629367034256575e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.6152345424956769e-02,-4.9786540451388611e-01,1.8044181209814494e-01,-9.4357280604138571e-01,-2.3076172712478471e-02,-2.4893270225694358e-01,6.7144733336594362e-02,-7.2071910527763750e-01,4.0537577433325991e+00,2.3226320986143477e+02,1.0088129751996895e-02,5.7800725796977992e-01,1.7470379179635916e+02,-1.5305157231179061e+02,-2.3010864262387823e-01,5.3022863262515363e-01
9.3000000000000000e+01,9.2999999999999999e-02,3.6870591001285948e+00,-9.6519858666096303e-02,4.7979436517897517e-01,-5.5301805407665219e+00,2.7490192158913864e+01,-4.0835876414291768e-03,9.4555737841174273e-03,-2.3397233712567400e-01,5.4176447070447353e-01,6.6284858281586682e-15,7.4362326553900334e-15,6.0733497106933316e-19,2.0839901499536891e-20,4.6629367034256575e-15,5.3290705182007514e-15,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-4.8185031976914303e-02,-4.9767278677197507e-01,1.8261335239171050e-01,-9.4121771772354457e-01,-2.4092515988457242e-02,-2.4883639338598804e-01,6.7214160207398371e-02,-7.1944525224776135e-01,4.0444577454303037e+00,2.3173035923215272e+02,1.0299687549247575e-02,5.9012862687532830e-01,1.7446981945923349e+02,-1.5250980784108614e+02,-2.3397233712568413e-01,5.4176447070448019e-01
9.4000000000000000e+01,9.4000000000000000e-02,3.6870591001285948e+00,-1.0067368417834319e-01,4.8946140173585828e-01,-5.7681772114520360e+00,2.8044072554021945e+01,-4.1538255122468819e-03,9.6670365568830505e-03,-2.3799667068551358e-01,5.5388039510807774e-01,6.8007932697626097e-15,7.2712767844786780e-15,3.6536906971590303e-19,6.8602083910922261e-19,4.8849813083506888e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.0251856252470840e-02,-4.9746834164917569e-01,1.8482344224083447e-01,-9.3876144610276158e-01,-2.5125928126235514e-02,-2.4873417082458837e-01,6.7285792994182067e-02,-7.1811489387597016e-01,4.0349706759264947e+00,2.3118679018963718e+02,1.0521685329751611e-02,6.0284816275948117e-01,1.7423182278854799e+02,-1.5195592744597806e+02,-2.3799667068552482e-01,5.5388039510808451e-01
9.5000000000000000e+01,9.5000000000000001e-02,3.6870591001285948e+00,-1.0490088036000864e-01,4.9935115306969552e-01,-6.0103777118352824e+00,2.8610713565884694e+01,-4.2271961816654604e-03,9.8897513338371823e-03,-2.4220050038324770e-01,5.6664101186274696e-01,7.1127147796627977e-15,7.2615589027457446e-15,3.1401861544551238e-16,1.0168012198540185e-18,4.8849813083506888e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.2354297284700264e-02,-4.9725147315601309e-01,1.8707371320187624e-01,-9.3619819861872777e-01,-2.6177148642350233e-02,-2.4862573657800710e-01,6.7359707958588200e-02,-7.1672483588737201e-01,4.0252872037498326e+00,2.3063196810288210e+02,1.0755294928704667e-02,6.1623300683323512e-01,1.7398962228816472e+02,-1.5138928643411532e+02,-2.4220050038324070e-01,5.6664101186274696e-01
9.6000000000000000e+01,9.6000000000000002e-02,3.6870591001285948e+00,-1.0920496217990039e-01,5.0947617803035827e-01,-6.2569834347940665e+00,2.9190834763595284e+01,-4.3040818198917339e-03,1.0125024960662693e-02,-2.4660572295878289e-01,5.8012119771058468e-01,7.0847024287363139e-15,7.4068963648102817e-15,6.7187931865256478e-20,6.5282758467085151e-19,4.8849813083506888e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.4494016768207705e-02,-4.9702153085803669e-01,1.8936599182253341e-01,-9.3352158379059214e-01,-2.7247008384103953e-02,-2.4851076542901890e-01,6.7435987527163066e-02,-7.1527155732431602e-01,4.0153968984305450e+00,2.3006529534999112e+02,1.1001874875054999e-02,6.3036099707167137e-01,1.7374301656520595e+02,-1.5080916523640471e+02,-2.4660572295877603e-01,5.8012119771059134e-01
9.7000000000000000e+01,9.7000000000000003e-02,3.6870591001285948e+00,-1.1358989155226137e-01,5.1985056067171931e-01,-6.5082213812932999e+00,2.9785243103999054e+01,-4.3849293723609859e-03,1.0374382641361000e-02,-2.5123794649923348e-01,5.9440834040376844e-01,7.2535286944043599e-15,7.2515268192374416e-15,2.2204522310513998e-16,2.2204475150635355e-16,5.1070259132757201e-15,5.1070259132757201e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.6672890199556993e-02,-4.9677780094970925e-01,1.9170233279081683e-01,-9.3072451266035472e-01,-2.8336445099778600e-02,-2.4838890047485521e-01,6.7514721295630131e-02,-7.1375115680503365e-01,4.0052880456573110e+00,2.2948610075036569e+02,1.1263011177742976e-02,6.4532300509334328e-01,1.7349177861870669e+02,-1.5021475689600095e+02,-2.5123794649922232e-01,5.9440834040376411e-01
9.8000000000000000e+01,9.8000000000000004e-02,3.6870591001285948e+00,-1.1806015718571618e-01,5.3049017877062998e-01,-6.7643487353926357e+00,3.0394848316697640e+01,-4.4702656334548131e-03,1.0639618098910722e-02,-2.5612735409933624e-01,6.0960521269858881e-01,7.5657741911136696e-15,7.2587380465323036e-15,2.2204460623325955e-16,1.1102297376969360e-16,5.3290705182007514e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-5.8893045280347091e-02,-4.9651949530467282e-01,1.9408505980138199e-01,-9.2779907788337268e-01,-2.9446522640173656e-02,-2.4825974765233699e-01,6.7596007260517676e-02,-7.1215928659402450e-01,3.9949474202820525e+00,2.2889362655883750e+02,1.1540569662036270e-02,6.6122593481139713e-01,1.7323565126460733e+02,-1.4960515168330238e+02,-2.5612735409933329e-01,6.0960521269857981e-01
9.9000000000000000e+01,9.9000000000000005e-02,3.6870591001285948e+00,-1.2262087405495423e-01,5.4141303749043690e-01,-7.0256585635540940e+00,3.1020682021560248e+01,-4.5607168692380490e-03,1.0922858719806916e-02,-2.6130982816145837e-01,6.2583370486260570e-01,7.8792209515767074e-15,7.2651952553164356e-15,2.2204488475546644e-16,1.5701022512181767e-16,5.5511151231257827e-15,5.1070259132757201e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-6.1156909777546994e-02,-4.9624573790256477e-01,1.9651681646809871e-01,-9.2473640384837519e-01,-3.0578454888773615e-02,-2.4812286895128299e-01,6.7679953345276073e-02,-7.1049107087547170e-01,3.9843600040164979e+00,2.2828701229087307e+02,1.1836763957020420e-02,6.7819661782984186e-01,1.7297434143644591e+02,-1.4897931797843975e+02,-2.6130982816144804e-01,6.2583370486261847e-01
1.0000000000000000e+02,1.0000000000000001e-01,3.6870591001285948e+00,-1.2727790876765885e-01,5.5263968880412428e-01,-7.2924869976379885e+00,3.1663921759899534e+01,-4.6570347127046453e-03,1.1226651313687471e-02,-2.6682843408389606e-01,6.4323973833929338e-01,8.0250226675538069e-15,7.5823346424703718e-15,3.1401906962560656e-16,9.7706496785525271e-19,5.5511151231257827e-15,5.3290705182007514e-15,2.2204460492503131e-16,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-6.3467271867909986e-02,-4.9595554780811235e-01,1.9900063049375419e-01,-9.2152645873820394e-01,-3.1733635933955118e-02,-2.4797777390405681e-01,6.7766679312922323e-02,-7.0874100327315992e-01,3.9735086302567200e+00,2.2766527437251878e+02,1.2154245021162751e-02,6.9638694288051961e-01,1.7270751300236202e+02,-1.4833607824010048e+02,-2.6682843408389467e-01,6.4323973833930115e-01
